Student_ID,Age,Gender,Department,Semester,Attendance,Study_Hours_Per_Day,Sleep_Hours,Assignment_Score,Practical_Score,Internal_Marks,Previous_Sem_Percentage,Coding_Hours_Per_Week,Projects_Completed,Certifications,Internship,Backlogs,Stress_Level,Communication_Score,Aptitude_Score,Interview_Score,Final_Percentage,Placement_Status,Package_LPA
ST1461,18,Female,Civil,6,70.1,3.7,7.8,64.5,68.9,86.1,80.9,10.1,0.0,1,No,0,Low,,54.3,75.5,66.4,Not Placed,0.0
ST1462,19,Female,Information Technology,4,88.3,4.0,9.4,65.3,99.6,67.7,53.6,14.5,4.0,1,Yes,0,Low,53.8,55.8,51.0,73.7,Not Placed,0.0
ST1463,22,Male,Computer Engineering,3,64.9,3.5,6.7,87.1,59.5,91.8,65.0,11.0,4.0,5,Yes,0,Medium,83.8,72.9,49.0,62.8,Not Placed,0.0
ST1464,19,Male,Information Technology,4,88.7,0.5,6.0,,96.0,44.2,93.1,0.0,6.0,0,No,0,Low,59.7,65.1,62.2,62.6,Not Placed,0.0
ST1465,19,Female,Information Technology,5,80.1,3.7,7.3,91.5,74.6,81.9,71.0,14.5,1.0,0,No,1,Medium,65.1,99.2,71.3,49.9,Not Placed,0.0
ST1466,19,Male,Mechanical,5,84.6,6.8,6.1,66.9,79.9,61.1,71.8,8.7,1.0,0,Yes,0,Low,77.7,68.0,37.5,80.4,Not Placed,0.0
ST1467,19,Female,Computer Engineering,5,63.9,3.0,8.6,74.3,86.8,89.8,98.0,7.7,6.0,4,No,1,Low,65.7,70.8,63.1,70.9,Placed,5.4
ST1468,20,Male,Information Technology,4,67.3,2.4,6.7,63.9,67.8,73.8,50.4,9.4,1.0,2,No,0,Medium,89.6,41.0,75.3,56.4,Not Placed,0.0
ST1469,18,Male,Computer Engineering,6,85.2,4.1,6.4,75.1,87.2,63.3,81.2,6.3,3.0,0,No,5,High,64.8,47.9,78.4,54.0,Not Placed,0.0
ST1470,21,Female,Information Technology,4,66.6,4.0,6.5,57.3,40.8,80.6,93.3,9.1,1.0,4,Yes,1,Medium,58.0,51.2,50.9,42.4,Not Placed,0.0
ST1471,19,Male,Mechanical,3,83.6,5.3,7.8,69.1,66.6,83.6,65.5,5.0,,2,No,1,Medium,86.6,60.0,73.0,64.5,Not Placed,0.0
ST1472,22,Female,Information Technology,6,61.6,1.6,6.8,57.8,64.0,80.3,82.0,14.4,1.0,0,No,1,Medium,70.7,45.8,82.9,50.6,Not Placed,0.0
ST1473,19,Male,Information Technology,5,88.2,4.6,6.3,83.3,59.7,58.6,56.3,7.4,5.0,1,Yes,5,Low,54.9,50.7,76.7,43.2,Not Placed,0.0
ST1474,22,Female,Information Technology,4,63.2,4.4,8.8,83.6,73.2,65.7,60.4,6.1,6.0,3,Yes,5,Medium,76.6,78.0,60.4,50.4,Not Placed,0.0
ST1475,20,Female,Information Technology,5,84.6,3.3,6.1,54.2,81.0,71.9,75.4,3.4,2.0,0,Yes,0,Low,65.9,55.1,28.8,67.4,Not Placed,0.0
ST1476,22,Male,Mechanical,5,85.5,4.0,7.0,91.0,85.1,71.5,81.2,9.3,4.0,3,No,0,Medium,54.0,67.4,70.3,71.1,Placed,2.21
ST1477,21,Female,Civil,3,69.6,5.0,7.7,100.0,79.1,81.7,85.7,8.9,2.0,0,Yes,0,Medium,71.3,76.9,92.3,70.5,Not Placed,0.0
ST1478,18,Male,Civil,6,85.0,4.8,5.2,75.6,67.3,45.8,92.0,9.9,4.0,1,No,0,Medium,67.8,82.2,80.2,65.9,Not Placed,0.0
ST1479,22,Male,Mechanical,3,81.1,1.8,7.5,67.3,80.8,76.3,69.1,2.9,0.0,3,Yes,0,Low,46.4,72.4,79.1,56.6,Not Placed,0.0
ST1480,22,Male,Information Technology,3,71.5,4.7,5.8,100.0,77.6,68.2,86.7,0.0,5.0,4,No,0,Medium,55.2,73.3,69.7,71.6,Placed,4.33
ST1481,18,Female,Electronics,3,65.9,3.4,7.9,59.2,88.2,61.1,65.2,11.1,4.0,1,No,3,Low,96.1,82.7,81.3,57.8,Not Placed,0.0
ST1482,21,Female,Information Technology,5,54.4,3.6,5.9,75.2,86.1,62.3,82.6,15.4,5.0,3,Yes,0,Low,71.1,74.2,71.9,60.0,Not Placed,0.0
ST1483,19,Male,Computer Engineering,3,82.2,3.6,7.8,77.2,76.4,69.2,72.9,2.9,4.0,3,No,2,Medium,88.9,83.5,39.1,54.9,Placed,2.93
ST1484,22,Male,Mechanical,3,59.2,3.3,8.2,91.1,64.3,30.0,76.2,15.9,2.0,5,Yes,0,Medium,74.3,35.8,81.3,45.6,Not Placed,0.0
ST1485,18,Female,Computer Engineering,6,79.1,5.3,7.9,79.3,67.5,62.9,75.9,9.4,2.0,5,Yes,1,Low,87.3,66.7,53.2,63.8,Not Placed,0.0
ST1486,20,Male,Civil,6,74.8,3.4,7.3,69.0,68.9,60.6,47.5,8.0,6.0,1,No,0,Medium,77.8,68.8,68.1,60.2,Not Placed,0.0
ST1487,18,Male,Information Technology,3,86.1,1.8,6.7,63.6,71.9,78.9,54.3,6.0,4.0,1,Yes,1,High,56.8,66.2,78.8,58.0,Placed,2.93
ST1488,20,Female,Electronics,6,74.4,2.9,6.4,70.9,79.5,61.5,71.4,1.1,4.0,1,No,0,Low,78.5,69.8,55.0,57.9,Not Placed,0.0
ST1489,21,Male,Electronics,6,74.0,3.8,8.6,62.9,85.3,69.2,46.4,12.9,3.0,2,Yes,0,Medium,56.7,61.9,51.2,60.5,Not Placed,0.0
ST1490,19,Female,Civil,3,86.8,5.3,6.2,75.6,75.3,92.0,81.6,4.1,5.0,4,Yes,2,Low,83.0,79.8,74.6,64.3,Placed,4.73
ST1491,18,Male,Electronics,5,82.0,4.4,5.9,68.2,76.2,84.9,82.2,4.1,5.0,0,No,0,Medium,73.0,60.0,49.2,64.1,Not Placed,0.0
ST1492,22,Female,Electronics,3,81.8,2.2,7.7,57.1,77.9,83.7,74.6,13.0,5.0,5,No,0,Low,70.3,64.7,63.9,57.1,Placed,4.67
ST1493,21,Male,Computer Engineering,6,83.6,7.2,6.1,90.1,69.3,65.5,54.3,0.0,5.0,3,Yes,0,High,63.9,89.7,85.1,64.0,Placed,3.68
ST1494,18,Male,Information Technology,5,59.6,3.9,6.0,69.0,64.0,79.1,89.3,0.4,0.0,5,No,2,Medium,81.2,87.6,93.0,55.0,Not Placed,0.0
ST1495,22,Female,Computer Engineering,4,87.1,5.4,5.4,59.8,53.2,69.0,98.0,7.9,0.0,0,Yes,0,Medium,67.8,70.4,38.5,62.0,Not Placed,0.0
ST1496,18,Male,Mechanical,5,85.3,3.3,6.5,73.0,67.0,69.5,72.1,9.5,1.0,1,No,1,Low,43.3,58.4,63.5,54.9,Not Placed,0.0
ST1497,20,Female,Information Technology,6,65.8,4.3,6.9,75.8,82.2,77.3,77.1,10.4,4.0,5,Yes,0,High,46.0,43.5,87.3,57.1,Not Placed,0.0
ST1498,18,Male,Electronics,5,75.1,4.8,7.3,54.0,66.9,64.2,72.8,6.5,4.0,4,Yes,0,High,52.2,66.0,60.6,63.0,Placed,5.21
ST1499,18,Female,Computer Engineering,3,77.5,5.3,8.0,79.0,72.9,91.4,77.4,20.7,4.0,4,No,3,Medium,81.0,75.6,79.7,67.7,Not Placed,0.0
ST1500,18,Female,Computer Engineering,4,76.4,5.1,7.6,62.4,82.1,69.9,68.3,6.9,4.0,2,Yes,0,High,82.0,57.2,80.9,58.8,Not Placed,0.0
ST1501,21,Female,Electronics,4,82.0,4.8,6.8,95.5,82.8,80.0,69.5,6.8,5.0,5,Yes,1,Low,74.5,68.1,57.2,67.6,Not Placed,0.0
ST1502,18,Female,Computer Engineering,4,95.2,3.0,6.8,81.3,62.0,90.9,82.7,4.0,5.0,1,Yes,0,Medium,74.4,62.8,73.9,63.8,Not Placed,0.0
ST1503,22,Male,Computer Engineering,6,91.0,2.6,7.6,70.2,89.0,85.4,98.0,8.6,0.0,3,No,0,Medium,90.2,42.2,74.8,67.1,Not Placed,0.0
ST1504,20,Male,Computer Engineering,6,62.3,4.0,8.4,66.1,90.7,53.7,50.4,11.1,2.0,2,No,0,Medium,74.8,69.8,81.6,58.7,Not Placed,0.0
ST1505,20,Female,Civil,4,85.5,4.9,7.1,73.7,61.3,77.8,68.5,14.0,3.0,1,No,1,High,78.9,74.5,41.0,70.6,Not Placed,0.0
ST1506,18,Female,Mechanical,5,93.9,3.2,6.5,82.4,65.3,83.1,53.5,0.6,5.0,2,No,1,Low,69.8,70.4,87.7,60.2,Placed,4.5
ST1507,21,Female,Information Technology,4,82.6,5.1,5.9,74.7,91.5,83.6,92.3,6.8,5.0,5,No,1,Low,63.5,92.2,78.0,73.9,Placed,3.71
ST1508,21,Male,Computer Engineering,5,91.1,5.7,5.4,72.4,74.1,57.5,61.8,10.2,6.0,0,Yes,0,Low,66.1,63.2,48.9,70.7,Placed,4.82
ST1509,22,Male,Information Technology,5,100.0,2.1,7.7,75.7,47.1,63.5,49.8,10.9,5.0,5,Yes,0,High,98.7,62.0,65.0,57.6,Placed,3.43
ST1510,18,Male,Mechanical,6,90.3,2.2,7.6,67.8,57.8,84.9,78.9,8.0,2.0,1,No,0,High,54.8,100.0,80.4,67.0,Placed,2.84
ST1511,20,Male,Electronics,5,81.0,3.3,7.6,70.9,72.8,62.1,94.4,10.7,2.0,3,Yes,1,Medium,74.4,49.3,49.8,58.0,Not Placed,0.0
ST1512,21,Female,Computer Engineering,4,90.5,4.0,6.9,50.0,60.9,68.1,79.3,4.0,0.0,3,Yes,2,Medium,48.8,58.7,52.2,56.5,Not Placed,0.0
ST1513,18,Female,Computer Engineering,6,79.7,2.7,8.5,86.7,70.6,92.5,72.9,15.8,5.0,1,No,0,Medium,61.5,73.4,67.3,63.3,Placed,4.95
ST1514,21,Female,Computer Engineering,3,78.3,5.5,6.5,78.6,76.4,71.4,75.7,13.0,6.0,2,No,0,Medium,80.8,84.9,60.0,71.1,Placed,3.58
ST1515,21,Male,Electronics,3,73.8,4.1,8.1,65.7,95.0,62.6,89.8,1.3,3.0,4,Yes,0,Low,44.7,82.0,71.0,66.3,Not Placed,0.0
ST1516,20,Male,Mechanical,6,96.8,3.6,7.0,97.8,72.2,60.6,57.8,2.6,4.0,1,Yes,4,Medium,82.7,52.4,80.2,62.0,Not Placed,0.0
ST1517,19,Male,Computer Engineering,4,68.2,1.3,6.3,76.0,89.9,76.3,68.4,2.8,5.0,5,No,2,Medium,98.7,92.4,71.4,63.4,Not Placed,0.0
ST1518,22,Female,Computer Engineering,3,96.4,1.5,7.7,62.6,94.6,54.7,63.7,11.4,0.0,3,No,0,Medium,75.1,75.0,66.8,63.8,Not Placed,0.0
ST1519,22,Female,Computer Engineering,3,84.0,3.9,7.5,85.3,94.6,68.8,53.6,1.6,0.0,0,No,0,Low,87.7,55.7,80.2,67.4,Not Placed,0.0
ST1520,20,Male,Civil,5,61.2,0.5,7.4,79.8,79.7,76.3,65.4,6.3,,3,Yes,0,Medium,73.5,57.0,65.3,52.2,Not Placed,0.0
ST1521,21,Female,Computer Engineering,5,82.4,5.0,7.1,79.7,50.5,88.9,85.5,10.3,6.0,4,No,1,High,80.0,69.1,55.1,54.4,Placed,2.79
ST1522,18,Male,Mechanical,4,52.8,3.3,7.0,69.9,82.0,80.7,77.9,7.7,1.0,3,Yes,1,Medium,76.4,100.0,85.5,61.4,Not Placed,0.0
ST1523,21,Male,Electronics,6,85.5,8.4,9.6,80.4,89.6,62.7,79.0,9.3,0.0,4,No,0,Medium,62.9,71.2,28.3,82.5,Not Placed,0.0
ST1524,20,Female,Information Technology,4,88.6,7.0,8.3,71.9,74.9,87.3,72.1,2.7,2.0,1,Yes,2,Medium,61.6,100.0,68.0,68.3,Not Placed,0.0
ST1525,22,Male,Computer Engineering,6,70.9,3.2,7.8,81.7,98.7,68.1,77.3,11.0,2.0,3,Yes,0,Medium,86.5,81.2,61.2,58.8,Not Placed,0.0
ST1526,21,Female,Computer Engineering,3,79.5,3.3,7.1,52.1,87.2,55.9,58.8,4.9,4.0,2,Yes,0,Medium,69.4,49.1,52.2,64.7,Not Placed,0.0
ST1527,22,Male,Electronics,5,100.0,5.0,8.1,69.8,83.4,69.8,65.7,6.4,0.0,5,No,1,Medium,68.0,89.1,71.8,70.7,Placed,2.51
ST1528,18,Female,Mechanical,4,71.9,6.1,7.6,95.7,90.1,90.7,72.7,9.2,6.0,2,No,0,Medium,67.7,53.8,74.4,64.1,Not Placed,0.0
ST1529,22,Female,Electronics,4,65.3,1.0,7.0,65.8,80.3,74.1,73.9,8.5,4.0,5,Yes,3,Medium,74.3,58.8,53.7,48.7,Placed,4.5
ST1530,22,Female,Information Technology,6,95.8,0.8,6.7,67.8,43.6,72.2,74.5,8.1,0.0,3,No,0,Medium,53.4,72.1,44.7,55.9,Not Placed,0.0
ST1531,19,Male,Computer Engineering,6,100.0,2.6,6.9,69.6,69.5,93.3,68.1,4.2,3.0,3,Yes,0,Medium,67.4,67.6,46.1,58.3,Placed,3.3
ST1532,19,Male,Civil,4,78.0,4.4,4.0,60.4,91.6,53.4,64.7,6.5,5.0,5,No,1,Medium,74.3,81.4,96.0,54.0,Placed,4.68
ST1533,19,Female,Mechanical,6,90.1,4.2,7.2,48.5,65.5,55.3,98.0,8.0,6.0,0,Yes,0,Medium,52.1,75.5,97.8,68.8,Placed,5.24
ST1534,22,Female,Computer Engineering,4,94.1,5.1,6.5,72.2,73.1,51.0,82.7,1.1,0.0,3,No,0,High,72.9,66.2,67.5,64.6,Not Placed,0.0
ST1535,20,Male,Civil,4,69.1,1.7,8.8,76.6,62.4,76.8,75.8,5.7,6.0,0,Yes,5,Medium,57.4,93.5,45.1,40.6,Not Placed,0.0
ST1536,22,Male,Electronics,4,72.2,0.5,7.0,74.4,99.2,74.2,66.7,9.9,1.0,0,No,0,High,74.4,60.9,64.7,54.3,Not Placed,0.0
ST1537,20,Male,Electronics,3,92.8,4.8,5.7,73.3,97.9,92.1,63.7,1.6,6.0,5,No,0,Medium,100.0,53.0,31.8,67.9,Placed,4.02
ST1538,20,Female,Mechanical,6,98.2,2.3,6.9,75.5,64.5,75.2,68.2,13.8,6.0,0,Yes,2,Low,68.3,74.9,72.0,60.2,Placed,4.68
ST1539,19,Male,Mechanical,5,84.8,0.5,5.8,87.3,77.9,66.7,74.1,14.3,2.0,0,Yes,0,High,54.9,67.7,51.1,63.2,Not Placed,0.0
ST1540,21,Male,Electronics,5,67.4,3.7,7.5,72.7,67.2,72.0,43.7,1.8,3.0,1,Yes,0,Medium,73.3,71.7,47.6,61.5,Not Placed,0.0
ST1541,18,Female,Computer Engineering,6,100.0,4.7,7.3,68.1,84.0,73.5,48.0,14.8,5.0,2,No,1,High,76.6,79.1,82.6,62.9,Not Placed,0.0
ST1542,19,Male,Information Technology,4,71.6,3.3,8.1,71.6,82.6,50.3,61.1,7.3,5.0,0,Yes,0,Medium,56.9,65.2,64.5,56.1,Placed,3.05
ST1543,19,Male,Civil,5,74.0,2.8,6.1,82.0,86.6,100.0,72.9,10.1,2.0,2,No,5,Low,45.9,95.9,80.9,56.1,Not Placed,0.0
ST1544,21,Male,Computer Engineering,5,82.1,3.3,7.0,91.9,80.3,78.8,66.7,5.5,6.0,0,No,0,Medium,56.9,72.0,86.3,72.0,Not Placed,0.0
ST1545,18,Female,Information Technology,6,96.6,2.9,5.5,67.5,100.0,74.7,90.7,12.6,5.0,2,Yes,1,Medium,69.3,61.2,65.6,70.6,Not Placed,0.0
ST1546,22,Female,Information Technology,5,88.2,1.5,7.8,76.2,62.6,80.0,49.2,10.0,4.0,3,Yes,0,High,63.6,76.8,66.9,65.0,Not Placed,0.0
ST1547,22,Female,Information Technology,4,83.0,2.4,7.6,79.1,53.8,81.2,59.5,3.9,3.0,3,No,0,Medium,85.1,66.7,83.9,67.7,Placed,3.34
ST1548,19,Female,Electronics,6,83.6,4.3,7.5,63.1,70.9,70.2,91.3,2.2,1.0,2,No,1,Medium,77.2,69.7,58.4,52.5,Not Placed,0.0
ST1549,18,Female,Civil,4,78.5,4.0,7.0,75.2,55.6,63.8,71.8,0.7,2.0,0,No,0,Medium,71.4,51.4,85.5,66.0,Not Placed,0.0
ST1550,19,Female,Computer Engineering,5,84.7,3.8,7.5,57.4,56.6,79.8,82.4,8.9,0.0,1,Yes,2,Medium,45.6,53.1,34.6,61.6,Not Placed,0.0
ST1551,20,Female,Computer Engineering,5,47.6,2.0,8.8,53.8,63.0,77.0,98.0,10.9,0.0,2,Yes,0,Low,78.8,83.9,61.3,44.6,Not Placed,0.0
ST1552,19,Male,Computer Engineering,4,74.4,3.2,6.7,79.4,64.0,61.5,60.3,11.3,0.0,4,No,1,Low,97.7,49.5,70.0,55.6,Not Placed,0.0
ST1553,19,Male,Civil,3,80.9,0.5,7.2,70.4,63.6,90.4,68.6,7.4,3.0,1,No,0,Medium,82.1,66.2,47.7,60.6,Not Placed,0.0
ST1554,22,Female,Electronics,5,64.2,3.8,5.8,77.4,82.7,75.8,66.2,2.2,1.0,4,No,1,Low,60.8,72.9,72.9,51.7,Not Placed,0.0
ST1555,22,Male,Computer Engineering,3,82.6,5.6,6.0,74.8,69.4,81.5,42.6,4.6,5.0,2,Yes,1,Low,68.1,89.2,69.8,62.5,Not Placed,0.0
ST1556,22,Male,Mechanical,5,75.5,1.3,7.1,63.3,73.7,90.1,65.7,13.8,1.0,0,Yes,0,Low,76.4,60.8,55.3,58.0,Not Placed,0.0
ST1557,20,Female,Mechanical,3,99.1,2.6,8.2,74.5,87.6,72.3,82.3,5.6,1.0,4,Yes,0,High,89.4,79.4,54.7,61.4,Not Placed,0.0
ST1558,22,Male,Mechanical,3,96.9,,6.7,60.2,66.0,76.1,77.6,8.7,2.0,2,No,0,Low,60.1,66.2,53.0,63.1,Placed,3.79
ST1559,18,Male,Civil,3,72.4,5.4,6.7,91.7,72.6,82.5,78.7,2.6,3.0,1,Yes,0,Low,63.5,35.3,41.9,74.9,Not Placed,0.0
ST1560,21,Male,Computer Engineering,4,76.2,2.8,6.6,58.7,80.8,62.6,64.7,9.7,0.0,0,No,1,Low,69.4,68.7,92.8,61.8,Not Placed,0.0
ST1561,18,Male,Mechanical,3,77.1,2.5,6.4,72.7,50.8,72.7,60.8,5.7,2.0,4,No,0,Medium,68.2,67.0,63.6,49.3,Not Placed,0.0
ST1562,18,Male,Information Technology,3,,0.5,7.3,62.5,45.0,73.6,87.8,13.2,5.0,2,Yes,3,Medium,81.1,74.4,45.4,35.0,Not Placed,0.0
ST1563,22,Female,Mechanical,3,80.3,3.7,5.4,81.8,80.5,59.6,63.0,11.9,1.0,0,Yes,0,Low,73.7,58.4,65.0,67.3,Not Placed,0.0
ST1564,21,Female,Electronics,5,68.9,6.6,8.4,71.0,82.4,100.0,74.1,5.5,6.0,0,No,3,Medium,50.4,60.0,70.8,73.4,Not Placed,0.0
ST1565,21,Female,Mechanical,3,64.4,3.9,6.3,68.8,100.0,53.7,72.3,7.4,0.0,3,Yes,0,Medium,60.8,86.0,53.9,62.9,Not Placed,0.0
ST1566,21,Male,Electronics,5,85.5,3.5,7.8,85.2,78.1,55.1,90.5,5.2,3.0,0,Yes,3,Medium,61.2,63.0,61.2,55.9,Not Placed,0.0
ST1567,20,Female,Computer Engineering,3,85.6,4.0,5.6,75.4,86.7,89.1,83.6,0.9,4.0,2,Yes,0,Medium,39.0,39.3,87.9,64.7,Placed,3.3
ST1568,22,Male,Information Technology,3,68.3,3.5,7.7,81.2,73.5,81.3,51.9,3.7,1.0,1,No,0,Medium,83.0,75.4,48.3,61.7,Not Placed,0.0
ST1569,21,Male,Civil,4,88.7,2.3,7.7,63.2,79.9,58.7,53.4,9.0,1.0,5,No,3,Low,71.9,80.9,57.7,54.7,Not Placed,0.0
ST1570,20,Male,Civil,5,70.4,4.7,7.4,58.1,97.7,79.9,78.1,9.6,1.0,3,No,0,Medium,62.4,80.8,34.9,61.3,Not Placed,0.0
ST1571,19,Male,Computer Engineering,3,81.0,3.8,5.9,76.3,48.4,91.1,69.1,8.7,1.0,2,No,0,High,82.6,58.8,96.2,62.6,Not Placed,0.0
ST1572,19,Female,Computer Engineering,5,87.8,3.5,7.3,71.2,81.4,71.6,63.6,6.5,0.0,2,No,2,Medium,74.2,68.0,77.5,55.1,Not Placed,0.0
ST1573,20,Female,Computer Engineering,5,77.6,2.0,5.7,82.5,100.0,100.0,84.2,12.7,3.0,2,No,1,Medium,52.0,76.0,66.2,70.4,Not Placed,0.0
ST1574,20,Male,Electronics,6,83.5,5.5,6.7,74.0,79.7,49.6,72.6,8.3,2.0,4,No,0,High,78.5,82.5,55.5,53.6,Placed,3.17
ST1575,22,Female,Mechanical,4,71.8,4.5,8.1,77.5,97.5,81.0,70.7,11.5,0.0,4,No,0,Medium,89.2,75.5,54.7,67.8,Not Placed,0.0
ST1576,22,Male,Computer Engineering,4,75.6,2.7,7.9,55.5,67.8,87.2,80.9,0.0,3.0,1,Yes,1,Low,68.0,79.6,62.7,55.1,Not Placed,0.0
ST1577,19,Female,Information Technology,4,75.5,5.0,7.0,97.7,75.6,83.6,64.7,0.0,2.0,2,No,0,Medium,69.1,57.0,74.9,76.3,Not Placed,0.0
ST1578,21,Female,Mechanical,6,69.0,2.8,5.9,73.0,76.4,69.3,92.0,9.4,1.0,4,No,3,Medium,71.5,33.6,50.0,53.6,Not Placed,0.0
ST1579,19,Male,Mechanical,6,75.9,2.3,7.7,83.4,47.2,68.2,59.0,0.9,3.0,4,Yes,1,High,52.9,83.8,59.6,55.5,Not Placed,0.0
ST1580,21,Female,Information Technology,4,59.4,2.4,7.0,65.0,60.8,77.8,79.2,6.9,1.0,4,No,1,Medium,72.0,53.8,80.7,46.1,Not Placed,0.0
ST1581,21,Male,Electronics,6,72.1,0.8,4.4,78.7,61.7,82.6,90.1,6.5,6.0,1,Yes,0,Low,57.5,65.4,92.7,58.2,Placed,2.0
ST1582,22,Female,Information Technology,6,74.6,4.2,7.9,59.4,86.7,79.8,50.7,15.9,3.0,1,Yes,2,Medium,69.9,80.1,75.7,58.7,Not Placed,0.0
ST1583,18,Male,Computer Engineering,6,74.9,0.8,7.0,80.4,87.3,85.5,65.2,10.0,5.0,2,No,0,High,72.3,68.4,56.4,59.5,Not Placed,0.0
ST1584,18,Male,Electronics,4,75.1,1.7,8.3,,80.2,58.8,86.0,8.8,4.0,3,Yes,2,Low,77.4,78.5,64.5,52.4,Not Placed,0.0
ST1585,20,Female,Electronics,4,77.3,0.5,5.8,75.4,86.7,69.0,86.2,12.2,1.0,2,No,0,High,77.9,100.0,73.6,59.8,Placed,3.68
ST1586,22,Female,Mechanical,4,83.8,3.4,4.0,83.4,73.9,59.8,67.6,9.8,1.0,4,Yes,1,Medium,57.0,76.3,62.3,50.0,Placed,3.68
ST1587,21,Male,Electronics,6,88.5,3.3,7.3,60.2,91.6,67.0,59.7,5.7,1.0,5,Yes,1,Medium,72.6,57.1,78.4,56.5,Not Placed,0.0
ST1588,18,Female,Mechanical,4,70.2,3.0,7.3,66.8,76.1,85.2,83.4,13.4,5.0,4,No,0,Medium,83.4,46.3,55.3,66.9,Not Placed,0.0
ST1589,21,Female,Computer Engineering,6,63.6,1.9,5.1,80.5,76.8,73.4,86.6,2.5,0.0,0,No,0,Medium,53.9,78.2,92.8,54.9,Not Placed,0.0
ST1590,18,Male,Information Technology,3,65.5,1.7,5.9,100.0,72.5,100.0,53.7,9.6,2.0,5,Yes,0,Medium,94.4,69.2,65.6,72.2,Not Placed,0.0
ST1591,18,Male,Computer Engineering,6,72.2,4.2,10.0,73.3,84.9,74.5,53.1,0.3,1.0,5,No,0,High,56.4,47.3,56.9,60.8,Not Placed,0.0
ST1592,18,Female,Computer Engineering,5,73.8,2.7,6.7,82.1,70.5,72.8,73.2,9.0,1.0,2,No,0,Medium,92.8,85.7,76.5,50.0,Not Placed,0.0
ST1593,22,Male,Electronics,4,68.8,4.0,7.8,73.7,88.7,73.4,78.8,9.0,0.0,4,Yes,0,Medium,56.6,78.9,51.3,64.4,Not Placed,0.0
ST1594,19,Male,Civil,4,62.4,2.2,6.3,98.3,61.3,63.7,65.8,16.4,0.0,4,Yes,1,Low,69.2,67.8,69.4,46.6,Not Placed,0.0
ST1595,21,Male,Computer Engineering,5,72.5,3.8,4.7,54.0,61.7,71.2,79.5,0.2,4.0,3,No,1,Low,67.3,100.0,89.4,57.0,Not Placed,0.0
ST1596,22,Female,Information Technology,6,80.2,5.5,6.8,76.1,84.9,86.7,60.1,5.0,3.0,0,No,0,Medium,50.9,83.3,47.5,65.6,Not Placed,0.0
ST1597,22,Female,Mechanical,3,85.1,4.4,6.7,55.5,74.8,73.5,40.4,12.1,1.0,2,Yes,1,Low,79.8,53.1,86.1,54.2,Not Placed,0.0
ST1598,22,Male,Computer Engineering,5,71.3,2.9,6.6,44.9,70.1,61.7,64.1,9.7,3.0,1,Yes,3,Medium,80.5,85.6,46.3,50.8,Not Placed,0.0
ST1599,22,Female,Electronics,5,73.0,3.9,6.9,78.6,87.6,60.0,70.9,8.9,6.0,2,No,0,Medium,78.7,71.8,80.1,55.8,Not Placed,0.0
ST1600,22,Male,Mechanical,6,66.9,3.1,7.3,76.7,68.1,66.1,66.1,3.2,0.0,5,Yes,0,High,66.5,96.4,51.9,52.6,Not Placed,0.0
ST1601,20,Female,Electronics,4,77.6,3.5,6.8,71.6,73.4,73.0,53.8,5.0,0.0,2,No,0,Low,60.2,82.1,86.1,55.1,Not Placed,0.0
ST1602,21,Male,Computer Engineering,6,67.8,3.0,5.6,73.7,94.2,87.5,44.6,14.2,4.0,3,No,1,Low,85.4,75.3,57.8,66.0,Not Placed,0.0
ST1603,22,Male,Information Technology,5,84.9,3.3,7.5,100.0,96.0,54.6,62.8,7.7,2.0,2,Yes,1,Low,73.0,74.4,61.3,61.1,Not Placed,0.0
ST1604,21,Female,Mechanical,5,56.6,3.8,4.9,71.9,96.4,67.8,82.6,9.9,5.0,3,No,1,High,59.4,50.2,52.0,55.0,Placed,4.0
ST1605,20,Male,Electronics,4,73.7,2.0,4.7,81.1,72.3,73.9,87.6,7.4,5.0,5,No,0,Medium,73.0,60.3,28.4,62.8,Not Placed,0.0
ST1606,20,Female,Computer Engineering,4,81.6,2.0,7.8,67.2,92.0,48.2,86.6,2.1,5.0,3,No,2,Low,46.6,71.1,48.7,51.0,Not Placed,0.0
ST1607,21,Female,Mechanical,4,80.2,1.4,7.6,78.5,63.7,61.2,58.6,12.7,0.0,4,No,0,High,71.5,47.4,40.0,49.8,Not Placed,0.0
ST1608,18,Male,Computer Engineering,6,100.0,1.1,6.9,72.1,64.2,63.2,53.8,10.5,1.0,1,No,0,High,79.2,75.0,34.3,60.3,Not Placed,0.0
ST1609,19,Male,Mechanical,4,82.2,1.7,5.5,70.1,45.4,61.7,77.0,19.5,4.0,5,No,0,High,67.5,56.9,71.7,40.9,Not Placed,0.0
ST1610,18,Female,Computer Engineering,5,66.0,3.7,6.2,96.8,97.7,74.5,78.9,2.9,2.0,3,Yes,0,Low,80.0,62.1,91.4,61.1,Not Placed,0.0
ST1611,18,Male,Civil,5,76.9,2.2,6.7,89.1,64.8,69.9,75.6,12.1,6.0,0,No,1,Medium,81.4,78.7,95.8,55.7,Not Placed,0.0
ST1612,18,Male,Information Technology,3,56.7,4.3,5.2,76.6,74.4,64.8,41.8,1.4,5.0,5,No,1,Medium,73.9,59.7,48.4,60.9,Placed,5.55
ST1613,22,Male,Information Technology,6,77.0,3.6,6.2,47.3,64.2,77.6,57.9,8.8,4.0,0,Yes,4,Medium,94.8,75.0,65.2,49.4,Not Placed,0.0
